amount,avg_amount,max_amount,amount_ratio,amount_std,amount_zscore,is_new_location,is_new_device,impossible_travel,transactions_last_10min,transactions_last_1hr,transactions_last_24hr,transactions_last_7d,amount_last_1hr,amount_last_24hr,unique_merchants_last_24hr,num_unique_devices_30d,device_first_seen_days,is_unknown_device_type,is_high_risk_merchant,merchant_fraud_rate,amount_vs_merchant_avg,merchant_category_risk,is_high_risk_location,hour_of_day,is_night,is_weekend,day_of_week,time_since_last_txn_hours,is_round_amount,is_fraud
5457.22,15223.02,217050.0,0.36,42550.44,-0.23,0,0,0,63,63,63,63,959050.11,959050.11,19,5,0,0,0,0.0,2.22,0.1,0,18,0,1,6,0.0,0,False
2039.32,4752.4,98532.0,0.43,14147.19,-0.19,0,0,0,46,46,46,46,218610.6,218610.6,15,2,0,0,0,0.0,0.88,0.1,0,18,0,1,6,0.0,0,False
1368.6,5994.59,59900.0,0.23,14411.38,-0.32,0,0,1,55,55,55,55,329702.43,329702.43,19,7,0,0,0,0.0,0.54,0.1,0,18,0,1,6,0.0,0,False
368.07,934.66,11232.0,0.39,2185.87,-0.26,0,0,0,57,57,57,57,53275.56,53275.56,17,4,0,0,0,0.0,0.16,0.1,0,18,0,1,6,0.0,0,False
2255.55,5558.81,82173.0,0.41,15900.91,-0.21,0,0,0,55,55,55,55,305734.54,305734.54,14,4,0,0,0,0.0,0.9,0.1,0,18,0,1,6,0.0,0,False
40512.0,3806.48,40512.0,10.64,9555.98,3.84,0,1,1,64,64,64,64,243614.75,243614.75,15,7,0,1,1,1.0,0.51,1.0,1,18,0,1,6,0.0,0,True
4143.74,16580.48,192144.0,0.25,38337.17,-0.32,0,0,0,55,55,55,55,911926.15,911926.15,20,7,0,0,0,0.0,1.58,0.1,0,18,0,1,6,0.0,0,False
546.71,3666.19,39552.0,0.15,9259.66,-0.34,0,0,0,55,55,55,55,201640.31,201640.31,19,6,0,0,0,0.0,0.22,0.1,0,18,0,1,6,0.0,0,False
3144.36,16101.2,156336.0,0.2,35734.8,-0.36,0,0,0,55,55,55,55,885566.21,885566.21,20,8,0,0,0,0.0,1.24,0.1,0,18,0,1,6,0.0,0,False
2578.89,1935.3,2827.63,1.33,429.09,1.5,0,0,0,47,47,47,47,90959.0,90959.0,12,1,0,0,0,0.0,1.06,0.1,0,18,0,1,6,0.0,0,False
900.56,3220.82,48096.0,0.28,8849.9,-0.26,0,0,0,46,46,46,46,148157.81,148157.81,13,4,0,0,0,0.0,0.35,0.1,0,18,0,1,6,0.0,0,False
2821.29,4116.61,57336.0,0.69,9671.48,-0.13,0,0,0,61,61,61,61,251113.12,251113.12,19,3,0,0,0,0.0,1.09,0.3,0,18,0,1,6,0.0,0,False
5283.01,21368.51,235592.0,0.25,54979.38,-0.29,0,0,0,69,69,69,69,1474427.35,1474427.35,21,7,0,0,0,0.0,2.08,0.1,0,18,0,1,6,0.0,0,False
2274.77,1750.84,2853.42,1.3,370.01,1.42,0,0,0,74,74,74,74,129562.44,129562.44,14,1,0,0,0,0.0,0.94,0.1,0,18,0,1,6,0.0,0,False
2772.93,6193.95,74976.0,0.45,15956.79,-0.21,0,0,0,55,55,55,55,340667.3,340667.3,17,4,0,0,0,0.0,1.15,0.1,0,18,0,1,6,0.0,0,False
1566.96,8275.22,106784.0,0.19,21606.68,-0.31,0,0,0,60,60,60,60,496513.03,496513.03,17,6,0,0,0,0.0,0.68,0.1,0,18,0,1,6,0.0,0,False
474.15,1246.68,26750.0,0.38,3882.5,-0.2,0,0,0,54,54,54,54,67320.53,67320.53,14,3,0,0,0,0.0,0.19,0.1,0,18,0,1,6,0.0,0,False
1012.07,6368.26,63536.0,0.16,15636.49,-0.34,0,0,0,63,63,63,63,401200.54,401200.54,20,7,0,0,0,0.0,0.44,0.1,0,18,0,1,6,0.0,0,False
2973.31,12740.32,158319.0,0.23,32896.21,-0.3,0,0,0,48,48,48,48,611535.56,611535.56,15,5,0,0,0,0.0,1.28,0.1,0,18,0,1,6,0.0,0,False
2276.43,1948.71,2827.63,1.17,434.54,0.75,0,0,0,48,48,48,48,93537.89,93537.89,12,1,0,0,0,0.0,0.94,0.1,0,18,0,1,6,0.0,0,False
2739.89,15869.83,156336.0,0.17,35450.75,-0.37,0,0,0,56,56,56,56,888710.57,888710.57,21,8,0,0,0,0.0,1.1,0.1,0,18,0,1,6,0.0,0,False
881.76,2197.46,37352.0,0.4,5820.62,-0.23,0,0,0,68,68,68,68,149427.34,149427.34,19,5,0,0,0,0.0,0.36,0.1,0,18,0,1,6,0.0,0,False
1173.22,4912.9,43840.0,0.24,11348.91,-0.33,0,0,0,58,58,58,58,284948.38,284948.38,19,7,0,0,0,0.0,0.47,0.1,0,18,0,1,6,0.0,0,False
3834.78,9299.47,172440.0,0.41,28206.82,-0.19,0,0,0,56,56,56,56,520770.53,520770.53,17,3,0,0,0,0.0,1.5,0.1,0,18,0,1,6,0.0,0,False
48900.0,1955.39,2827.63,25.01,432.54,108.53,1,1,1,49,49,49,49,95814.32,95814.32,12,1,0,1,1,1.0,0.62,1.0,1,18,0,1,6,0.0,1,True
3119.41,9395.4,171696.0,0.33,30791.96,-0.2,0,0,0,55,55,55,55,516746.92,516746.92,15,3,0,0,0,0.0,1.28,0.1,0,18,0,1,6,0.0,0,False
3157.24,4694.68,98532.0,0.67,13998.17,-0.11,0,0,0,47,47,47,47,220649.92,220649.92,15,2,0,0,0,0.0,1.26,0.1,0,18,0,1,6,0.0,0,False
3582.7,6811.89,122544.0,0.53,20836.36,-0.15,0,0,0,63,63,63,63,429149.15,429149.15,16,3,0,0,0,0.0,1.57,0.1,0,18,0,1,6,0.0,0,False
2776.29,4111.63,63528.0,0.68,9782.94,-0.14,0,0,0,39,39,39,39,160353.65,160353.65,14,2,0,0,0,0.0,1.14,0.1,0,18,0,1,6,0.0,0,False
659.9,2543.24,28910.0,0.26,6308.82,-0.3,0,0,1,73,73,73,73,185656.39,185656.39,19,8,0,0,0,0.0,0.26,0.1,0,18,0,1,6,0.0,0,False
5030.88,10042.73,189450.0,0.5,31814.55,-0.16,0,0,0,57,57,57,57,572435.7,572435.7,14,3,0,0,0,0.0,2.07,0.1,0,18,0,1,6,0.0,0,False
5114.26,9203.6,172440.0,0.56,27963.2,-0.15,0,0,0,57,57,57,57,524605.31,524605.31,17,3,0,0,0,0.0,2.14,0.1,0,18,0,1,6,0.0,0,False
1895.63,6132.86,74976.0,0.31,15817.67,-0.27,0,0,0,56,56,56,56,343440.23,343440.23,17,4,0,0,0,0.0,0.78,0.1,0,18,0,1,6,0.0,0,False
2104.27,6057.0,87986.0,0.35,16811.65,-0.24,0,0,0,59,59,59,59,357362.72,357362.72,14,4,0,0,0,0.0,0.86,0.1,0,18,0,1,6,0.0,0,False
1357.68,5663.64,57156.0,0.24,13525.31,-0.32,0,0,0,57,57,57,57,322827.52,322827.52,19,7,0,0,0,0.0,0.54,0.1,0,18,0,1,6,0.0,0,False
2197.37,12221.73,148862.0,0.18,31780.37,-0.32,0,0,0,71,71,71,71,867742.53,867742.53,18,7,0,0,0,0.0,0.89,0.1,0,18,0,1,6,0.0,0,False
3122.62,8139.03,112344.0,0.38,20612.63,-0.24,0,0,0,46,46,46,46,374395.45,374395.45,16,3,0,0,0,0.0,1.27,0.1,0,18,0,1,6,0.0,0,False
3239.41,7057.03,168511.0,0.46,22075.37,-0.17,0,0,0,64,64,64,64,451649.86,451649.86,14,3,0,0,0,0.0,1.25,0.3,0,18,0,1,6,0.0,0,False
2404.69,8165.25,106784.0,0.29,21443.08,-0.27,0,0,0,61,61,61,61,498079.99,498079.99,17,6,0,0,0,0.0,0.99,0.1,0,18,0,1,6,0.0,0,False
927.83,4849.52,43840.0,0.19,11261.18,-0.35,0,0,0,59,59,59,59,286121.6,286121.6,19,7,0,0,0,0.0,0.38,0.1,0,18,0,1,6,0.0,0,False
1921.24,10720.72,75973.0,0.18,21381.85,-0.41,0,0,0,51,51,51,51,546756.82,546756.82,16,9,0,0,0,0.0,0.76,0.1,0,18,0,1,6,0.0,0,False
3238.88,6761.44,122544.0,0.48,20674.27,-0.17,0,0,0,64,64,64,64,432731.85,432731.85,16,3,0,0,0,0.0,1.31,0.1,0,18,0,1,6,0.0,0,False
3553.3,9716.51,162841.0,0.37,28281.01,-0.22,0,0,0,66,66,66,66,641289.74,641289.74,17,4,0,0,0,0.0,1.49,0.1,0,18,0,1,6,0.0,0,False
1370.26,1518.78,26175.0,0.9,3424.76,-0.04,0,0,0,54,54,54,54,82013.92,82013.92,16,2,0,0,0,0.0,0.53,0.3,0,18,0,1,6,0.0,0,False
1237.78,2924.25,48212.0,0.42,8411.7,-0.2,0,0,0,61,61,61,61,178379.19,178379.19,17,3,0,0,0,0.0,0.48,0.1,0,18,0,1,6,0.0,0,False
4483.31,11255.18,131040.0,0.4,28118.85,-0.24,0,0,0,46,46,46,46,517738.46,517738.46,15,4,0,0,0,0.0,1.78,0.1,0,18,0,1,6,0.0,0,False
4146.43,9133.1,172440.0,0.45,27722.03,-0.18,0,0,0,58,58,58,58,529719.57,529719.57,17,3,0,0,0,0.0,1.6,0.1,0,18,0,1,6,0.0,0,False
970.2,1849.3,28786.0,0.52,4997.12,-0.18,0,0,0,66,66,66,66,122054.11,122054.11,17,4,0,0,0,0.0,0.38,0.3,0,18,0,1,6,0.0,0,False
2488.0,5291.04,85618.0,0.47,14758.47,-0.19,0,0,0,71,71,71,71,375663.93,375663.93,19,4,0,0,0,0.0,0.96,0.3,0,18,0,1,6,0.0,0,False
549.36,3601.02,29295.0,0.15,8357.3,-0.37,0,0,0,53,53,53,53,190853.89,190853.89,16,7,0,0,0,0.0,0.22,0.1,0,18,0,1,6,0.0,0,False
988.67,4174.77,53157.0,0.24,11685.72,-0.27,0,0,0,47,47,47,47,196214.03,196214.03,18,4,0,0,0,0.0,0.42,0.1,0,18,0,1,6,0.0,0,False
3178.8,4078.25,63528.0,0.78,9659.02,-0.09,0,0,0,40,40,40,40,163129.94,163129.94,14,2,0,0,0,0.0,1.24,0.3,0,18,0,1,6,0.0,0,False
1539.96,2897.05,48212.0,0.53,8345.21,-0.16,0,0,0,62,62,62,62,179616.97,179616.97,17,3,0,0,0,0.0,0.68,0.1,0,18,0,1,6,0.0,0,False
1176.55,4784.16,43840.0,0.25,11176.81,-0.32,0,0,0,60,60,60,60,287049.43,287049.43,19,7,0,0,0,0.0,0.46,0.3,0,18,0,1,6,0.0,0,False
1941.83,8072.33,106784.0,0.24,21279.17,-0.29,0,0,0,62,62,62,62,500484.68,500484.68,17,6,0,0,0,0.0,0.83,0.1,0,18,0,1,6,0.0,0,False
2864.13,4952.58,81363.0,0.58,14423.87,-0.14,0,0,0,56,56,56,56,277344.35,277344.35,14,3,0,0,0,0.0,1.17,0.1,0,18,0,1,6,0.0,0,False
134995.0,12616.21,181545.0,10.7,32929.09,3.72,1,1,1,51,51,51,51,643426.5,643426.5,17,4,0,1,1,1.0,1.6,1.0,1,18,0,1,6,0.0,0,True
3572.62,12116.95,177527.0,0.29,33544.32,-0.25,0,0,0,45,45,45,45,545262.57,545262.57,17,4,0,0,0,0.0,1.42,0.1,0,18,0,1,6,0.0,0,False
2925.35,14969.64,181545.0,0.2,36756.97,-0.33,0,0,1,52,52,52,52,778421.5,778421.5,18,5,0,0,0,0.0,1.22,0.1,0,18,0,1,6,0.0,0,False
2169.64,10551.5,75973.0,0.21,21206.33,-0.4,0,0,0,52,52,52,52,548678.06,548678.06,16,9,0,0,0,0.0,0.86,0.1,0,18,0,1,6,0.0,0,False
1989.0,6058.52,74976.0,0.33,15685.85,-0.26,0,0,0,57,57,57,57,345335.86,345335.86,17,4,0,0,0,0.0,0.77,0.3,0,18,0,1,6,0.0,0,False
940.92,3610.48,39552.0,0.26,9184.56,-0.29,0,0,0,56,56,56,56,202187.02,202187.02,19,6,0,0,0,0.0,0.36,0.1,0,18,0,1,6,0.0,0,False
1941.97,2894.29,48900.0,0.67,6652.76,-0.14,0,0,1,50,50,50,50,144714.32,144714.32,13,2,0,0,0,0.0,0.8,0.1,0,18,0,1,6,0.0,0,False
2418.53,3843.45,113750.0,0.63,13050.06,-0.11,0,0,0,73,73,73,73,280571.8,280571.8,15,2,0,0,0,0.0,0.94,0.3,0,18,0,1,6,0.0,0,False
2818.29,15639.48,156336.0,0.18,35175.82,-0.36,0,0,0,57,57,57,57,891450.46,891450.46,22,8,0,0,0,0.0,1.11,0.3,0,18,0,1,6,0.0,0,False
3047.74,4095.72,57336.0,0.74,9593.29,-0.11,0,0,0,62,62,62,62,253934.41,253934.41,19,3,0,0,0,0.0,1.19,0.3,0,18,0,1,6,0.0,0,False
2564.38,5220.29,140200.0,0.49,18373.12,-0.14,0,0,0,56,56,56,56,292336.17,292336.17,13,2,0,0,0,0.0,1.04,0.1,0,18,0,1,6,0.0,0,False
3109.07,6707.24,122544.0,0.46,20516.77,-0.18,0,0,0,65,65,65,65,435970.73,435970.73,16,3,0,0,0,0.0,1.2,0.1,0,18,0,1,6,0.0,0,False
784.48,1560.09,35409.0,0.5,4050.42,-0.19,0,0,0,72,72,72,72,112326.44,112326.44,15,2,0,0,0,0.0,0.31,0.1,0,18,0,1,6,0.0,0,False
1296.6,5095.01,54800.0,0.25,13015.13,-0.29,0,0,0,56,56,56,56,285320.46,285320.46,16,6,0,0,0,0.0,0.51,0.1,0,18,0,1,6,0.0,0,False
1415.6,2755.0,46472.0,0.51,7546.07,-0.18,0,0,0,76,76,76,76,209380.11,209380.11,18,4,0,0,0,0.0,0.62,0.1,0,18,0,1,6,0.0,0,False
142931.0,13006.79,177698.0,10.99,35222.83,3.69,0,1,1,72,72,72,72,936488.9,936488.9,15,6,0,1,1,1.0,1.69,1.0,1,18,0,1,6,0.0,0,True
3191.56,12532.44,146452.0,0.25,30331.45,-0.31,0,0,0,74,74,74,74,927400.78,927400.78,20,8,0,0,0,0.0,1.39,0.1,0,18,0,1,6,0.0,0,False
905.17,1549.46,35409.0,0.58,4023.22,-0.16,0,0,0,73,73,73,73,113110.92,113110.92,15,2,0,0,0,0.0,0.35,0.1,0,18,0,1,6,0.0,0,False
3895.09,15070.43,217050.0,0.26,42229.04,-0.26,0,0,0,64,64,64,64,964507.33,964507.33,19,5,0,0,0,0.0,1.71,0.1,0,18,0,1,6,0.0,0,False
1602.25,1516.08,26175.0,1.06,3392.96,0.03,0,0,0,55,55,55,55,83384.18,83384.18,16,2,0,0,0,0.0,0.64,0.1,0,18,0,1,6,0.0,0,False
5808.64,4254.0,7348.74,1.37,1086.05,1.43,0,0,0,42,42,42,42,178667.96,178667.96,13,1,0,0,0,0.0,2.27,0.1,0,18,0,1,6,0.0,0,False
3682.82,4290.15,7348.74,0.86,1098.92,-0.55,0,0,0,43,43,43,43,184476.6,184476.6,13,1,0,0,0,0.0,1.47,0.1,0,18,0,1,6,0.0,0,False
2284.39,3948.14,64160.0,0.58,11766.27,-0.14,0,0,0,54,54,54,54,213199.46,213199.46,17,3,0,0,0,0.0,0.93,0.1,0,18,0,1,6,0.0,0,False
4095.44,5877.45,114202.0,0.7,15036.68,-0.12,0,0,0,54,54,54,54,317382.31,317382.31,18,2,0,0,0,0.0,1.8,0.1,0,18,0,1,6,0.0,0,False
740.42,2032.42,46950.0,0.36,6492.42,-0.2,0,0,0,58,58,58,58,117880.51,117880.51,16,3,0,0,0,0.0,0.3,0.1,0,18,0,1,6,0.0,0,False
5639.72,14898.5,217050.0,0.38,41920.75,-0.22,0,0,0,65,65,65,65,968402.42,968402.42,19,5,0,0,0,0.0,2.21,0.1,0,18,0,1,6,0.0,0,False
731.44,4371.18,40512.0,0.17,10517.49,-0.35,0,0,1,65,65,65,65,284126.75,284126.75,15,8,0,0,0,0.0,0.3,0.1,0,18,0,1,6,0.0,0,False
939.15,1836.18,28786.0,0.51,4960.28,-0.18,0,0,0,67,67,67,67,123024.31,123024.31,17,4,0,0,0,0.0,0.41,0.1,0,18,0,1,6,0.0,0,False
1859.6,4522.39,85192.0,0.41,14199.04,-0.19,0,0,0,58,58,58,58,262298.89,262298.89,15,3,0,0,0,0.0,0.75,0.1,0,18,0,1,6,0.0,0,False
821.61,4725.02,43840.0,0.17,11092.9,-0.35,0,0,0,61,61,61,61,288225.98,288225.98,19,7,0,0,0,0.0,0.33,0.1,0,18,0,1,6,0.0,0,False
967.51,6284.57,63536.0,0.15,15526.33,-0.34,0,0,0,64,64,64,64,402212.61,402212.61,20,7,0,0,0,0.0,0.37,0.1,0,18,0,1,6,0.0,0,False
1280.94,3758.73,79920.0,0.34,11802.22,-0.21,0,0,0,61,61,61,61,229282.3,229282.3,19,3,0,0,0,0.0,0.54,0.1,0,18,0,1,6,0.0,0,False
2312.3,10393.35,75973.0,0.22,21032.97,-0.38,0,0,0,53,53,53,53,550847.7,550847.7,16,9,0,0,0,0.0,1.0,0.1,0,18,0,1,6,0.0,0,False
1354.13,3171.45,48096.0,0.43,8759.72,-0.21,0,0,0,47,47,47,47,149058.37,149058.37,13,4,0,0,0,0.0,0.56,0.1,0,18,0,1,6,0.0,0,False
2056.6,5991.12,87986.0,0.34,16676.38,-0.24,0,0,0,60,60,60,60,359466.99,359466.99,14,4,0,0,0,0.0,0.83,0.1,0,18,0,1,6,0.0,0,False
4847.2,11494.28,198763.0,0.42,36503.43,-0.18,0,0,0,50,50,50,50,574714.2,574714.2,16,3,0,0,0,0.0,2.0,0.1,0,18,0,1,6,0.0,0,False
2748.01,12541.0,158319.0,0.22,32581.62,-0.3,0,0,0,49,49,49,49,614508.87,614508.87,15,5,0,0,0,0.0,1.08,0.1,0,18,0,1,6,0.0,0,False
2782.0,5252.11,85618.0,0.53,14657.89,-0.17,0,0,0,72,72,72,72,378151.93,378151.93,19,4,0,0,0,0.0,1.15,0.1,0,18,0,1,6,0.0,0,False
4932.96,17177.18,177723.0,0.29,40622.0,-0.3,0,0,0,54,54,54,54,927567.67,927567.67,21,7,0,0,0,0.0,1.97,0.5,0,18,0,1,6,0.0,0,False
3133.44,12345.14,158319.0,0.25,32277.17,-0.29,0,0,0,50,50,50,50,617256.88,617256.88,15,5,0,0,0,0.0,1.25,0.1,0,18,0,1,6,0.0,0,False
2671.99,5988.36,74976.0,0.45,15556.83,-0.21,0,0,0,58,58,58,58,347324.86,347324.86,17,4,0,0,0,0.0,1.03,0.3,0,18,0,1,6,0.0,0,False
21675.0,1209.31,23409.0,17.92,2847.44,7.19,1,1,1,63,63,63,63,76186.7,76186.7,15,2,0,1,1,1.0,0.25,1.0,1,18,0,1,6,0.0,0,True
4393.55,11956.68,177822.0,0.37,32966.04,-0.23,0,0,0,62,62,62,62,741314.12,741314.12,14,4,0,0,0,0.0,1.69,0.3,0,18,0,1,6,0.0,0,False
1709.96,6146.14,70752.0,0.28,15479.52,-0.29,0,0,0,60,60,60,60,368768.22,368768.22,18,6,0,0,0,0.0,0.7,0.1,0,18,0,1,6,0.0,0,False
1086.45,1540.76,35409.0,0.71,3996.27,-0.11,0,0,0,74,74,74,74,114016.09,114016.09,15,2,0,0,0,0.0,0.43,0.1,0,18,0,1,6,0.0,0,False
2361.24,6868.51,100347.0,0.34,17544.55,-0.26,0,0,0,64,64,64,64,439584.43,439584.43,17,5,0,0,0,0.0,1.01,0.1,0,18,0,1,6,0.0,0,False
4411.65,14742.39,181545.0,0.3,36439.4,-0.28,0,0,0,53,53,53,53,781346.85,781346.85,18,5,0,0,0,0.0,1.74,0.1,0,18,0,1,6,0.0,0,False
776.33,3563.65,39552.0,0.22,9109.05,-0.31,0,0,0,57,57,57,57,203127.94,203127.94,19,6,0,0,0,0.0,0.31,0.1,0,18,0,1,6,0.0,0,False
3524.16,6829.37,82992.0,0.52,16089.19,-0.21,0,0,0,44,44,44,44,300492.07,300492.07,16,3,0,0,0,0.0,1.4,0.1,0,18,0,1,6,0.0,0,False
1854.54,8391.1,143328.0,0.22,23111.03,-0.28,0,0,0,69,69,69,69,578985.58,578985.58,16,3,0,0,0,0.0,0.77,0.1,0,18,0,1,6,0.0,0,False
3005.16,6755.92,82992.0,0.44,15912.94,-0.24,0,0,0,45,45,45,45,304016.23,304016.23,16,3,0,0,0,0.0,1.19,0.1,0,18,0,1,6,0.0,0,False
1363.98,5589.4,57156.0,0.24,13418.06,-0.31,0,0,0,58,58,58,58,324185.2,324185.2,19,7,0,0,0,0.0,0.54,0.5,0,18,0,1,6,0.0,0,False
4746.93,5613.76,112890.0,0.85,14224.31,-0.06,0,0,0,59,59,59,59,331212.0,331212.0,13,2,0,0,0,0.0,1.89,0.1,0,18,0,1,6,0.0,0,False
2984.52,14519.88,144078.0,0.21,35182.68,-0.33,0,0,0,48,48,48,48,696954.46,696954.46,15,5,0,0,0,0.0,1.23,0.1,0,18,0,1,6,0.0,0,False
2967.58,12082.5,148862.0,0.25,31577.87,-0.29,0,0,0,72,72,72,72,869939.9,869939.9,18,7,0,0,0,0.0,1.17,0.3,0,18,0,1,6,0.0,0,False
225.83,594.93,13008.0,0.38,1879.19,-0.2,0,0,0,69,69,69,69,41049.85,41049.85,19,3,0,0,0,0.0,0.09,0.1,0,18,0,1,6,0.0,0,False
3516.48,10513.69,142508.0,0.33,28374.34,-0.25,0,0,0,60,60,60,60,630821.61,630821.61,17,5,0,0,0,0.0,1.4,0.5,0,18,0,1,6,0.0,0,False
3216.9,3763.56,67608.0,0.85,8131.04,-0.07,0,0,0,64,64,64,64,240867.96,240867.96,18,2,0,0,0,0.0,1.28,0.1,0,18,0,1,6,0.0,0,False
5107.9,9624.52,162841.0,0.53,28076.04,-0.16,0,0,0,67,67,67,67,644843.04,644843.04,17,4,0,0,0,0.0,2.1,0.1,0,18,0,1,6,0.0,0,False
2477.51,4662.65,98532.0,0.53,13850.23,-0.16,0,0,0,48,48,48,48,223807.16,223807.16,15,2,0,0,0,0.0,1.01,0.1,0,18,0,1,6,0.0,0,False
1306.16,4108.39,53157.0,0.32,11569.88,-0.24,0,0,0,48,48,48,48,197202.7,197202.7,18,4,0,0,0,0.0,0.57,0.1,0,18,0,1,6,0.0,0,False
3996.23,16358.39,192144.0,0.24,38023.39,-0.33,0,0,0,56,56,56,56,916069.89,916069.89,20,7,0,0,0,0.0,1.59,0.1,0,18,0,1,6,0.0,0,False
2736.67,11931.2,177527.0,0.23,33193.43,-0.28,0,0,0,46,46,46,46,548835.19,548835.19,17,4,0,0,0,0.0,1.18,0.1,0,18,0,1,6,0.0,0,False
1440.42,6358.96,70756.0,0.23,16633.46,-0.3,0,0,0,62,62,62,62,394255.67,394255.67,18,6,0,0,0,0.0,0.57,0.1,0,18,0,1,6,0.0,0,False
1471.65,5517.78,57156.0,0.27,13313.25,-0.3,0,0,0,59,59,59,59,325549.18,325549.18,19,7,0,0,0,0.0,0.59,0.5,0,18,0,1,6,0.0,0,False
2148.73,3478.43,89300.0,0.62,11683.03,-0.11,0,0,0,56,56,56,56,194792.23,194792.23,13,2,0,0,0,0.0,0.84,0.1,0,18,0,1,6,0.0,0,False
2592.67,3755.15,67608.0,0.69,8067.56,-0.14,0,0,0,65,65,65,65,244084.86,244084.86,18,2,0,0,0,0.0,1.03,0.1,0,18,0,1,6,0.0,0,False
3732.1,14284.47,144078.0,0.26,34853.24,-0.3,0,0,0,49,49,49,49,699938.98,699938.98,15,5,0,0,0,0.0,1.54,0.1,0,18,0,1,6,0.0,0,False
177.59,479.84,7896.0,0.37,1470.33,-0.21,0,0,0,73,73,73,73,35028.4,35028.4,17,4,0,0,0,0.0,0.07,0.1,0,18,0,1,6,0.0,0,False
2097.71,6799.16,100347.0,0.31,17415.92,-0.27,0,0,0,65,65,65,65,441945.67,441945.67,17,5,0,0,0,0.0,0.82,0.3,0,18,0,1,6,0.0,0,False
2246.0,3737.54,67608.0,0.6,8006.54,-0.19,0,0,0,66,66,66,66,246677.53,246677.53,18,2,0,0,0,0.0,0.98,0.1,0,18,0,1,6,0.0,0,False
2843.39,6791.19,126600.0,0.42,19394.75,-0.2,0,0,0,58,58,58,58,393889.2,393889.2,16,4,0,0,0,0.0,1.12,0.3,0,18,0,1,6,0.0,0,False
766.21,2538.37,38988.0,0.3,7030.42,-0.25,0,0,0,48,48,48,48,121841.76,121841.76,15,3,0,0,0,0.0,0.3,0.3,0,18,0,1,6,0.0,0,False
1233.93,2502.2,38988.0,0.49,6961.4,-0.18,0,0,0,49,49,49,49,122607.97,122607.97,15,3,0,0,0,0.0,0.51,0.1,0,18,0,1,6,0.0,0,False
3413.65,6652.72,122544.0,0.51,20363.15,-0.16,0,0,0,66,66,66,66,439079.8,439079.8,16,3,0,0,0,0.0,1.34,0.1,0,18,0,1,6,0.0,0,False
2599.66,4056.31,63528.0,0.64,9538.55,-0.15,0,0,0,41,41,41,41,166308.74,166308.74,14,2,0,0,0,0.0,1.0,0.1,0,18,0,1,6,0.0,0,False
1703.04,2384.39,3986.04,0.71,454.87,-1.5,0,0,0,48,48,48,48,114450.67,114450.67,16,1,0,0,0,0.0,0.68,0.1,0,18,0,1,6,0.0,0,False
1958.79,12407.9,146452.0,0.16,30145.11,-0.35,0,0,0,75,75,75,75,930592.34,930592.34,20,8,0,0,0,0.0,0.8,0.1,0,18,0,1,6,0.0,0,False
4201.13,10398.99,142508.0,0.4,28151.15,-0.22,0,0,0,61,61,61,61,634338.09,634338.09,17,5,0,0,0,0.0,1.64,0.1,0,18,0,1,6,0.0,0,False
1459.79,7975.02,106784.0,0.18,21120.99,-0.31,0,0,0,63,63,63,63,502426.51,502426.51,17,6,0,0,0,0.0,0.59,0.1,0,18,0,1,6,0.0,0,False
1285.55,4662.06,43840.0,0.28,11012.76,-0.31,0,0,0,62,62,62,62,289047.59,289047.59,19,7,0,0,0,0.0,0.51,0.1,0,18,0,1,6,0.0,0,False
6138.25,8297.72,143328.0,0.74,22956.25,-0.09,0,0,0,70,70,70,70,580840.12,580840.12,16,3,0,0,0,0.0,2.49,0.1,0,18,0,1,6,0.0,0,False
1828.38,5499.82,82173.0,0.33,15761.87,-0.23,0,0,0,56,56,56,56,307990.09,307990.09,14,4,0,0,0,0.0,0.75,0.1,0,18,0,1,6,0.0,0,False
3463.41,3696.52,4978.9,0.94,721.86,-0.32,0,0,0,56,56,56,56,207005.29,207005.29,13,1,0,0,0,0.0,1.36,0.3,0,18,0,1,6,0.0,0,False
908.45,4054.67,67166.0,0.22,12048.63,-0.26,0,0,0,68,68,68,68,275717.56,275717.56,17,4,0,0,0,0.0,0.38,0.1,0,18,0,1,6,0.0,0,False
2627.18,4079.08,57336.0,0.64,9516.52,-0.15,0,0,0,63,63,63,63,256982.15,256982.15,19,3,0,0,0,0.0,1.03,0.3,0,18,0,1,6,0.0,0,False
2652.84,11957.64,148862.0,0.22,31375.96,-0.3,0,0,0,73,73,73,73,872907.48,872907.48,18,7,0,0,0,0.0,1.04,0.3,0,18,0,1,6,0.0,0,False
1164.04,2010.52,46950.0,0.58,6438.41,-0.13,0,0,0,59,59,59,59,118620.93,118620.93,16,3,0,0,0,0.0,0.45,0.3,0,18,0,1,6,0.0,0,False
2359.89,3692.43,4978.9,0.64,716.05,-1.86,0,0,0,57,57,57,57,210468.7,210468.7,14,1,0,0,0,0.0,0.91,0.1,0,18,0,1,6,0.0,0,False
3501.12,15418.43,156336.0,0.23,34906.51,-0.34,0,0,0,58,58,58,58,894268.75,894268.75,22,8,0,0,0,0.0,1.53,0.1,0,18,0,1,6,0.0,0,False
2554.47,8419.67,115702.0,0.3,22618.39,-0.26,0,0,0,56,56,56,56,471501.48,471501.48,17,4,0,0,0,0.0,1.05,0.1,0,18,0,1,6,0.0,0,False
1677.09,2875.61,48900.0,0.58,6587.24,-0.18,0,0,0,51,51,51,51,146656.29,146656.29,13,2,0,0,0,0.0,0.72,0.1,0,18,0,1,6,0.0,0,False
